utc,symbol
2026-07-12T03:45:00+00:00,ARBUSDT
2026-07-12T04:45:00+00:00,ELSAUSDT
2026-07-12T04:45:00+00:00,WLFIUSDT
2026-07-12T06:00:00+00:00,STEEMUSDT
2026-07-12T08:00:00+00:00,ZROUSDT
2026-07-12T09:45:00+00:00,REDUSDT
2026-07-12T14:30:00+00:00,ERAUSDT
2026-07-12T15:15:00+00:00,STXUSDT
2026-07-12T16:00:00+00:00,REDUSDT
2026-07-12T17:30:00+00:00,OPENUSDT
2026-07-12T21:00:00+00:00,STORJUSDT
2026-07-12T22:00:00+00:00,APTUSDT
2026-07-12T22:00:00+00:00,BCHUSDT
2026-07-12T22:00:00+00:00,XAUTUSDT
2026-07-13T02:15:00+00:00,1000XECUSDT
2026-07-13T03:00:00+00:00,ERAUSDT
2026-07-13T03:45:00+00:00,SOONUSDT
2026-07-13T05:15:00+00:00,KITEUSDT
2026-07-13T06:30:00+00:00,BSVUSDT
2026-07-13T07:00:00+00:00,1000XECUSDT
2026-07-13T07:45:00+00:00,PUMPUSDT
2026-07-13T10:30:00+00:00,KITEUSDT
2026-07-13T10:30:00+00:00,TRXUSDT
2026-07-13T12:00:00+00:00,POLUSDT
2026-07-13T12:15:00+00:00,1000XECUSDT
2026-07-13T12:45:00+00:00,SKRUSDT
2026-07-13T13:00:00+00:00,MANTRAUSDT
2026-07-13T14:15:00+00:00,XAUTUSDT
2026-07-13T16:00:00+00:00,KITEUSDT
2026-07-13T16:30:00+00:00,1000BONKUSDT
2026-07-13T18:30:00+00:00,1000XECUSDT
2026-07-13T21:30:00+00:00,BIGTIMEUSDT
2026-07-13T21:30:00+00:00,FILUSDT
2026-07-13T21:30:00+00:00,VANAUSDT
2026-07-13T22:00:00+00:00,TRXUSDT
2026-07-13T22:45:00+00:00,1000XECUSDT
2026-07-14T01:45:00+00:00,ZBTUSDT
2026-07-14T02:15:00+00:00,BCHUSDT
2026-07-14T03:00:00+00:00,1000XECUSDT
2026-07-14T04:00:00+00:00,VANAUSDT
2026-07-14T06:00:00+00:00,ZBTUSDT
2026-07-14T07:00:00+00:00,KITEUSDT
2026-07-14T08:45:00+00:00,FFUSDT
2026-07-14T09:45:00+00:00,PUMPUSDT
2026-07-14T10:45:00+00:00,ZAMAUSDT
2026-07-14T11:30:00+00:00,VANAUSDT
2026-07-14T11:45:00+00:00,ZBTUSDT
2026-07-14T15:45:00+00:00,PUMPUSDT
2026-07-15T00:30:00+00:00,VANAUSDT
2026-07-15T02:00:00+00:00,TAOUSDT
2026-07-15T02:15:00+00:00,PUMPUSDT
2026-07-15T03:00:00+00:00,SKRUSDT
2026-07-15T03:45:00+00:00,ZBTUSDT
2026-07-15T05:30:00+00:00,0GUSDT
2026-07-15T06:00:00+00:00,POLUSDT
2026-07-15T06:45:00+00:00,PIEVERSEUSDT
2026-07-15T09:00:00+00:00,CCUSDT
2026-07-15T09:45:00+00:00,1000XECUSDT
2026-07-15T10:30:00+00:00,KAITOUSDT
2026-07-15T12:45:00+00:00,0GUSDT
2026-07-15T13:15:00+00:00,CCUSDT
2026-07-15T13:15:00+00:00,FLOCKUSDT
2026-07-15T14:15:00+00:00,FFUSDT
2026-07-15T16:00:00+00:00,1000PEPEUSDT
2026-07-15T16:00:00+00:00,1000SHIBUSDT
2026-07-15T16:15:00+00:00,TRXUSDT
2026-07-15T16:30:00+00:00,WLFIUSDT
2026-07-15T17:30:00+00:00,ZORAUSDT
2026-07-15T19:30:00+00:00,0GUSDT
2026-07-15T20:00:00+00:00,FLOCKUSDT
2026-07-15T21:15:00+00:00,CCUSDT
2026-07-16T00:30:00+00:00,VANAUSDT
2026-07-16T02:00:00+00:00,MEGAUSDT
2026-07-16T06:45:00+00:00,FFUSDT
2026-07-16T07:15:00+00:00,1000BONKUSDT
2026-07-16T07:30:00+00:00,1000PEPEUSDT
2026-07-16T07:30:00+00:00,PENGUUSDT
2026-07-16T08:00:00+00:00,APTUSDT
2026-07-16T08:00:00+00:00,BIGTIMEUSDT
2026-07-16T08:00:00+00:00,ETCUSDT
2026-07-16T08:00:00+00:00,LINKUSDT
2026-07-16T09:00:00+00:00,FLOCKUSDT
2026-07-16T14:15:00+00:00,FLOCKUSDT
2026-07-16T14:30:00+00:00,MANTRAUSDT
2026-07-16T15:30:00+00:00,CFGUSDT
2026-07-16T16:00:00+00:00,ERAUSDT
2026-07-16T17:45:00+00:00,ZAMAUSDT
2026-07-16T18:00:00+00:00,AWEUSDT
2026-07-16T18:30:00+00:00,1000BONKUSDT
2026-07-16T19:15:00+00:00,PLUMEUSDT
2026-07-16T20:30:00+00:00,BARDUSDT
2026-07-16T22:45:00+00:00,GASUSDT
2026-07-17T00:30:00+00:00,VANAUSDT
2026-07-17T00:45:00+00:00,BARDUSDT
2026-07-17T00:45:00+00:00,LAUSDT
2026-07-17T03:30:00+00:00,CFGUSDT
2026-07-17T07:45:00+00:00,ENSUSDT
2026-07-17T07:45:00+00:00,TREEUSDT
2026-07-17T08:15:00+00:00,1000XECUSDT
2026-07-17T08:15:00+00:00,BSVUSDT
2026-07-17T08:15:00+00:00,LAUSDT
2026-07-17T08:15:00+00:00,SUIUSDT
2026-07-17T08:30:00+00:00,NEARUSDT
2026-07-17T11:30:00+00:00,BCHUSDT
2026-07-17T12:15:00+00:00,ENSUSDT
2026-07-17T12:15:00+00:00,ZORAUSDT
2026-07-17T13:00:00+00:00,1000SHIBUSDT
2026-07-17T13:00:00+00:00,KAITOUSDT
2026-07-17T13:00:00+00:00,LAUSDT
2026-07-17T13:00:00+00:00,LINKUSDT
2026-07-17T13:00:00+00:00,PENGUUSDT
2026-07-17T13:00:00+00:00,TREEUSDT
2026-07-17T13:15:00+00:00,ZILUSDT
2026-07-17T14:15:00+00:00,COWUSDT
2026-07-17T14:45:00+00:00,1000XECUSDT
2026-07-17T17:00:00+00:00,ENSUSDT
2026-07-17T17:00:00+00:00,VVVUSDT
2026-07-17T19:00:00+00:00,POLUSDT
2026-07-17T22:15:00+00:00,ERAUSDT
2026-07-18T00:30:00+00:00,FFUSDT
2026-07-18T00:45:00+00:00,DOODUSDT
2026-07-18T01:00:00+00:00,TREEUSDT
2026-07-18T03:15:00+00:00,TRUMPUSDT
2026-07-18T04:45:00+00:00,DOODUSDT
2026-07-18T06:45:00+00:00,KITEUSDT
2026-07-18T08:15:00+00:00,GUSDT
2026-07-18T08:45:00+00:00,GASUSDT
2026-07-18T09:15:00+00:00,ERAUSDT
2026-07-18T09:30:00+00:00,FFUSDT
2026-07-18T10:15:00+00:00,TRUMPUSDT
2026-07-18T12:45:00+00:00,1000XECUSDT
2026-07-18T13:30:00+00:00,GASUSDT
2026-07-18T14:15:00+00:00,ETHFIUSDT
2026-07-18T14:30:00+00:00,1000BONKUSDT
2026-07-18T16:00:00+00:00,ZILUSDT
2026-07-19T00:15:00+00:00,ZORAUSDT
2026-07-19T05:30:00+00:00,VANAUSDT
2026-07-19T07:00:00+00:00,ZORAUSDT
2026-07-19T08:00:00+00:00,OPGUSDT
2026-07-19T10:00:00+00:00,ATHUSDT
2026-07-19T10:30:00+00:00,BARDUSDT
2026-07-19T10:45:00+00:00,GUSDT
2026-07-19T10:45:00+00:00,MANTRAUSDT
2026-07-19T11:30:00+00:00,ZORAUSDT
2026-07-19T12:00:00+00:00,ZILUSDT
2026-07-19T13:15:00+00:00,KAITOUSDT
2026-07-19T13:15:00+00:00,SKRUSDT
2026-07-19T14:15:00+00:00,ERAUSDT
2026-07-19T16:45:00+00:00,ZILUSDT
2026-07-19T17:00:00+00:00,HYPERUSDT
2026-07-19T21:30:00+00:00,PUMPUSDT
2026-07-19T21:30:00+00:00,TRUMPUSDT
2026-07-19T21:30:00+00:00,ZILUSDT
2026-07-19T22:00:00+00:00,XAUTUSDT
2026-07-20T02:00:00+00:00,SIGNUSDT
2026-07-20T04:15:00+00:00,ZILUSDT
2026-07-20T05:00:00+00:00,ATHUSDT
2026-07-20T05:00:00+00:00,CHZUSDT
2026-07-20T05:00:00+00:00,ERAUSDT
2026-07-20T06:30:00+00:00,ETCUSDT
2026-07-20T08:30:00+00:00,AWEUSDT
2026-07-20T09:00:00+00:00,ZILUSDT
2026-07-20T09:15:00+00:00,CCUSDT
2026-07-20T09:30:00+00:00,ZAMAUSDT
2026-07-20T10:30:00+00:00,PUMPUSDT
2026-07-20T13:45:00+00:00,ZAMAUSDT
2026-07-20T16:00:00+00:00,PUMPUSDT
2026-07-20T16:15:00+00:00,APTUSDT
2026-07-20T20:30:00+00:00,PUMPUSDT
2026-07-20T21:00:00+00:00,ZAMAUSDT
2026-07-21T01:45:00+00:00,ERAUSDT
2026-07-21T01:45:00+00:00,IRYSUSDT
2026-07-21T02:15:00+00:00,1000BONKUSDT
2026-07-21T03:45:00+00:00,LAUSDT
2026-07-21T04:00:00+00:00,TREEUSDT
2026-07-21T06:15:00+00:00,ERAUSDT
2026-07-21T07:00:00+00:00,IRYSUSDT
2026-07-21T08:00:00+00:00,BIGTIMEUSDT
2026-07-21T08:00:00+00:00,LAUSDT
2026-07-21T08:00:00+00:00,TREEUSDT
2026-07-21T08:00:00+00:00,ZAMAUSDT
2026-07-21T08:30:00+00:00,MEUSDT
2026-07-21T09:00:00+00:00,SOPHUSDT
2026-07-21T11:30:00+00:00,ERAUSDT
2026-07-21T12:00:00+00:00,LAUSDT
2026-07-21T13:00:00+00:00,DOODUSDT
2026-07-21T14:30:00+00:00,PLUMEUSDT
2026-07-21T15:45:00+00:00,ERAUSDT
2026-07-21T16:45:00+00:00,CFGUSDT
2026-07-21T17:00:00+00:00,MOVEUSDT
2026-07-21T19:45:00+00:00,WLFIUSDT
2026-07-21T22:00:00+00:00,ERAUSDT
2026-07-21T23:00:00+00:00,LAUSDT
2026-07-22T00:00:00+00:00,MOVEUSDT
2026-07-22T00:15:00+00:00,HOLOUSDT
2026-07-22T00:45:00+00:00,MIRAUSDT
2026-07-22T00:45:00+00:00,SOPHUSDT
2026-07-22T06:15:00+00:00,ENSUSDT
2026-07-22T06:15:00+00:00,INJUSDT
2026-07-22T07:00:00+00:00,NEARUSDT
2026-07-22T08:15:00+00:00,ERAUSDT
2026-07-22T08:15:00+00:00,LAUSDT
2026-07-22T08:15:00+00:00,TREEUSDT
2026-07-22T09:30:00+00:00,ZAMAUSDT
2026-07-22T10:00:00+00:00,ZILUSDT
2026-07-22T12:30:00+00:00,JUPUSDT
2026-07-22T14:15:00+00:00,AAVEUSDT
2026-07-22T14:15:00+00:00,ZAMAUSDT
2026-07-22T16:00:00+00:00,HOLOUSDT
2026-07-22T16:00:00+00:00,WLFIUSDT
2026-07-22T16:45:00+00:00,MIRAUSDT
2026-07-22T16:45:00+00:00,MONUSDT
2026-07-22T18:45:00+00:00,JUPUSDT
2026-07-22T22:00:00+00:00,XAUTUSDT
2026-07-22T23:00:00+00:00,ARBUSDT
2026-07-23T00:00:00+00:00,WLFIUSDT
2026-07-23T00:45:00+00:00,ZAMAUSDT
2026-07-23T03:00:00+00:00,1000BONKUSDT
2026-07-23T03:00:00+00:00,FILUSDT
2026-07-23T04:45:00+00:00,ZAMAUSDT
2026-07-23T06:30:00+00:00,WLFIUSDT
2026-07-23T06:45:00+00:00,KITEUSDT
2026-07-23T07:00:00+00:00,APTUSDT
2026-07-23T08:15:00+00:00,TRXUSDT
2026-07-23T09:30:00+00:00,BARDUSDT
2026-07-23T10:30:00+00:00,ZILUSDT
2026-07-23T11:00:00+00:00,WLFIUSDT
2026-07-23T11:45:00+00:00,ZAMAUSDT
2026-07-23T12:15:00+00:00,PENGUUSDT
2026-07-23T12:30:00+00:00,1000SHIBUSDT
2026-07-23T13:00:00+00:00,XAUTUSDT
2026-07-23T14:15:00+00:00,SOONUSDT
2026-07-23T15:00:00+00:00,BARDUSDT
2026-07-23T15:00:00+00:00,SUIUSDT
2026-07-23T15:15:00+00:00,WLFIUSDT
2026-07-23T15:45:00+00:00,LAUSDT
2026-07-23T16:15:00+00:00,ZAMAUSDT
2026-07-23T17:45:00+00:00,AVAXUSDT
2026-07-23T20:00:00+00:00,LAUSDT
2026-07-23T20:15:00+00:00,ZAMAUSDT
2026-07-23T21:30:00+00:00,WLFIUSDT
2026-07-23T23:45:00+00:00,BARDUSDT
2026-07-24T00:00:00+00:00,MONUSDT
2026-07-24T02:00:00+00:00,ZAMAUSDT
2026-07-24T02:30:00+00:00,ETCUSDT
2026-07-24T02:45:00+00:00,STXUSDT
2026-07-24T03:00:00+00:00,LSKUSDT
2026-07-24T08:00:00+00:00,STXUSDT
2026-07-24T10:15:00+00:00,ZAMAUSDT
2026-07-24T12:00:00+00:00,STXUSDT
2026-07-24T13:00:00+00:00,ATOMUSDT
2026-07-24T13:00:00+00:00,AVAXUSDT
2026-07-24T13:00:00+00:00,DOTUSDT
2026-07-24T13:00:00+00:00,ETCUSDT
2026-07-24T13:00:00+00:00,FILUSDT
2026-07-24T13:00:00+00:00,LINKUSDT
2026-07-24T13:00:00+00:00,NEARUSDT
2026-07-24T13:00:00+00:00,SEIUSDT
2026-07-24T13:00:00+00:00,SUIUSDT
2026-07-24T13:00:00+00:00,TAOUSDT
2026-07-24T13:45:00+00:00,LAUSDT
2026-07-24T14:00:00+00:00,BERAUSDT
2026-07-24T14:00:00+00:00,XAUTUSDT
2026-07-24T16:15:00+00:00,STXUSDT
2026-07-24T21:00:00+00:00,ETCUSDT
2026-07-24T22:15:00+00:00,AKTUSDT
2026-07-24T23:15:00+00:00,ALGOUSDT
2026-07-25T00:00:00+00:00,STXUSDT
2026-07-25T01:00:00+00:00,SOONUSDT
2026-07-25T02:15:00+00:00,AKTUSDT
2026-07-25T02:15:00+00:00,ZAMAUSDT
2026-07-25T03:00:00+00:00,TRXUSDT
2026-07-25T03:15:00+00:00,SAHARAUSDT
2026-07-25T05:30:00+00:00,ZILUSDT
2026-07-25T06:15:00+00:00,STXUSDT
2026-07-25T07:15:00+00:00,ZAMAUSDT
2026-07-25T10:00:00+00:00,ESPUSDT
2026-07-25T10:45:00+00:00,VANAUSDT
2026-07-25T11:30:00+00:00,ZAMAUSDT
2026-07-25T14:15:00+00:00,AVAXUSDT
2026-07-25T14:15:00+00:00,ENSOUSDT
2026-07-25T16:15:00+00:00,1000SHIBUSDT
2026-07-25T16:15:00+00:00,INJUSDT
2026-07-25T20:45:00+00:00,1000SHIBUSDT
2026-07-26T02:00:00+00:00,SANDUSDT
2026-07-26T02:45:00+00:00,1000SHIBUSDT
2026-07-26T06:15:00+00:00,INJUSDT
2026-07-26T06:30:00+00:00,PIEVERSEUSDT
2026-07-26T07:30:00+00:00,1000SHIBUSDT
2026-07-26T08:00:00+00:00,ETCUSDT
2026-07-26T08:00:00+00:00,PRLUSDT
2026-07-26T08:00:00+00:00,ZORAUSDT
2026-07-26T10:15:00+00:00,HYPERUSDT
2026-07-26T11:00:00+00:00,PIEVERSEUSDT
2026-07-26T11:00:00+00:00,ZAMAUSDT
2026-07-26T11:30:00+00:00,1000SHIBUSDT
2026-07-26T13:15:00+00:00,1000PEPEUSDT
2026-07-26T13:15:00+00:00,PRLUSDT
2026-07-26T14:15:00+00:00,KAITOUSDT
2026-07-26T14:15:00+00:00,SOONUSDT
2026-07-26T14:30:00+00:00,LAUSDT
2026-07-26T14:45:00+00:00,ELSAUSDT
2026-07-26T14:45:00+00:00,ESPUSDT
2026-07-26T15:00:00+00:00,PIEVERSEUSDT
2026-07-26T16:30:00+00:00,APTUSDT
2026-07-26T17:00:00+00:00,ETCUSDT
2026-07-26T17:15:00+00:00,AKTUSDT
2026-07-26T19:15:00+00:00,ESPUSDT
2026-07-26T21:00:00+00:00,HBARUSDT
2026-07-26T22:15:00+00:00,SOONUSDT
2026-07-26T23:00:00+00:00,PUMPUSDT
2026-07-27T00:00:00+00:00,ZAMAUSDT
2026-07-27T00:15:00+00:00,IRYSUSDT
2026-07-27T00:15:00+00:00,PRLUSDT
2026-07-27T00:30:00+00:00,STORJUSDT
2026-07-27T00:45:00+00:00,SPKUSDT
2026-07-27T01:00:00+00:00,ESPUSDT
2026-07-27T03:15:00+00:00,SOONUSDT
2026-07-27T04:30:00+00:00,STORJUSDT
2026-07-27T05:30:00+00:00,FFUSDT
2026-07-27T05:45:00+00:00,ESPUSDT
2026-07-27T06:15:00+00:00,SAHARAUSDT
2026-07-27T07:15:00+00:00,IRYSUSDT
2026-07-27T08:30:00+00:00,SOONUSDT
2026-07-27T08:30:00+00:00,STORJUSDT
2026-07-27T08:45:00+00:00,MOVEUSDT
2026-07-27T08:45:00+00:00,ZROUSDT
2026-07-27T09:00:00+00:00,1000PEPEUSDT
2026-07-27T12:30:00+00:00,AKTUSDT
2026-07-27T12:30:00+00:00,CHZUSDT
2026-07-27T12:30:00+00:00,SOONUSDT
2026-07-27T13:45:00+00:00,TAOUSDT
2026-07-27T14:00:00+00:00,PUMPUSDT
2026-07-27T14:15:00+00:00,ATOMUSDT
2026-07-27T14:15:00+00:00,DOTUSDT
2026-07-27T14:15:00+00:00,INJUSDT
2026-07-27T14:15:00+00:00,OPENUSDT
2026-07-27T14:15:00+00:00,SUIUSDT
2026-07-27T14:15:00+00:00,ZROUSDT
2026-07-27T14:30:00+00:00,1000BONKUSDT
2026-07-27T14:30:00+00:00,1000PEPEUSDT
2026-07-27T14:30:00+00:00,AAVEUSDT
2026-07-27T14:30:00+00:00,ALGOUSDT
2026-07-27T14:30:00+00:00,APTUSDT
2026-07-27T14:30:00+00:00,AVAXUSDT
2026-07-27T14:30:00+00:00,AXSUSDT
2026-07-27T14:30:00+00:00,BARDUSDT
2026-07-27T14:30:00+00:00,BIGTIMEUSDT
2026-07-27T14:30:00+00:00,ETCUSDT
2026-07-27T14:30:00+00:00,FILUSDT
2026-07-27T14:30:00+00:00,IRYSUSDT
2026-07-27T14:30:00+00:00,LINKUSDT
2026-07-27T14:30:00+00:00,MOVEUSDT
2026-07-27T14:30:00+00:00,NEARUSDT
2026-07-27T14:30:00+00:00,PENGUUSDT
2026-07-27T14:30:00+00:00,RENDERUSDT
2026-07-27T14:30:00+00:00,SANDUSDT
2026-07-27T14:30:00+00:00,SEIUSDT
2026-07-27T14:30:00+00:00,STORJUSDT
2026-07-27T14:30:00+00:00,TRUMPUSDT
2026-07-27T14:30:00+00:00,TRXUSDT
2026-07-27T14:30:00+00:00,WUSDT
2026-07-27T17:30:00+00:00,LAUSDT
2026-07-27T20:45:00+00:00,IRYSUSDT
2026-07-27T21:00:00+00:00,SOONUSDT
2026-07-27T22:00:00+00:00,DOTUSDT
2026-07-27T22:15:00+00:00,HOLOUSDT
2026-07-27T22:30:00+00:00,AKTUSDT
2026-07-27T22:30:00+00:00,AXSUSDT
2026-07-27T22:30:00+00:00,MOVEUSDT
2026-07-27T22:30:00+00:00,SEIUSDT
2026-07-27T22:30:00+00:00,SUIUSDT
2026-07-27T22:45:00+00:00,AAVEUSDT
2026-07-27T22:45:00+00:00,ATOMUSDT
2026-07-27T22:45:00+00:00,AVAXUSDT
2026-07-27T22:45:00+00:00,BERAUSDT
2026-07-27T22:45:00+00:00,BIGTIMEUSDT
2026-07-27T22:45:00+00:00,BIOUSDT
2026-07-27T22:45:00+00:00,ETCUSDT
2026-07-27T22:45:00+00:00,FILUSDT
2026-07-27T22:45:00+00:00,JUPUSDT
2026-07-27T22:45:00+00:00,LINKUSDT
2026-07-27T22:45:00+00:00,SANDUSDT
2026-07-27T22:45:00+00:00,STXUSDT
2026-07-27T22:45:00+00:00,TAOUSDT
2026-07-27T23:00:00+00:00,PENGUUSDT
2026-07-27T23:00:00+00:00,TRXUSDT
2026-07-27T23:00:00+00:00,ZROUSDT
2026-07-28T00:00:00+00:00,MEGAUSDT
2026-07-28T00:00:00+00:00,POLUSDT
2026-07-28T00:15:00+00:00,STORJUSDT
2026-07-28T01:00:00+00:00,AVNTUSDT
2026-07-28T03:45:00+00:00,SOONUSDT
2026-07-28T06:00:00+00:00,TRUMPUSDT
2026-07-28T07:30:00+00:00,LAUSDT
2026-07-28T08:15:00+00:00,PENDLEUSDT
2026-07-28T09:15:00+00:00,ENSUSDT
2026-07-28T09:30:00+00:00,STORJUSDT
2026-07-28T10:15:00+00:00,SOONUSDT
2026-07-28T11:45:00+00:00,STXUSDT
2026-07-28T13:30:00+00:00,APTUSDT
2026-07-28T13:30:00+00:00,DOTUSDT
2026-07-28T13:30:00+00:00,ETCUSDT
2026-07-28T13:30:00+00:00,LINKUSDT
2026-07-28T13:45:00+00:00,NEARUSDT
2026-07-28T14:15:00+00:00,SOONUSDT
2026-07-28T14:45:00+00:00,LAYERUSDT
2026-07-28T14:45:00+00:00,ZILUSDT
2026-07-28T17:45:00+00:00,PUMPUSDT
2026-07-28T22:15:00+00:00,ZILUSDT
2026-07-29T01:00:00+00:00,COWUSDT
2026-07-29T01:15:00+00:00,OPENUSDT
2026-07-29T01:30:00+00:00,HOLOUSDT
2026-07-29T02:15:00+00:00,ZILUSDT
2026-07-29T03:15:00+00:00,SOONUSDT
2026-07-29T03:30:00+00:00,SIGNUSDT
2026-07-29T03:45:00+00:00,LAUSDT
2026-07-29T08:00:00+00:00,SOONUSDT
2026-07-29T08:00:00+00:00,ZILUSDT
2026-07-29T08:15:00+00:00,PRLUSDT
2026-07-29T08:30:00+00:00,VANAUSDT
2026-07-29T09:30:00+00:00,UNIUSDT
2026-07-29T12:30:00+00:00,PRLUSDT
2026-07-29T13:45:00+00:00,OPENUSDT
2026-07-29T14:00:00+00:00,APTUSDT
2026-07-29T14:30:00+00:00,AKTUSDT
2026-07-29T14:30:00+00:00,HOLOUSDT
2026-07-29T14:45:00+00:00,SOONUSDT
2026-07-29T16:30:00+00:00,FILUSDT
2026-07-29T17:00:00+00:00,ALGOUSDT
2026-07-29T19:00:00+00:00,XAUTUSDT
2026-07-29T19:45:00+00:00,BERAUSDT
2026-07-29T19:45:00+00:00,WUSDT
2026-07-29T20:00:00+00:00,AVNTUSDT
2026-07-29T20:15:00+00:00,HOLOUSDT
2026-07-29T21:00:00+00:00,AAVEUSDT
2026-07-30T00:15:00+00:00,IRYSUSDT
2026-07-30T02:30:00+00:00,HOLOUSDT
2026-07-30T03:15:00+00:00,OPENUSDT
2026-07-30T03:45:00+00:00,PRLUSDT
2026-07-30T05:15:00+00:00,FFUSDT
2026-07-30T06:45:00+00:00,SOONUSDT
2026-07-30T07:45:00+00:00,ESPUSDT
2026-07-30T08:00:00+00:00,HOLOUSDT
2026-07-30T10:30:00+00:00,KAITOUSDT
2026-07-30T14:00:00+00:00,STORJUSDT
2026-07-30T15:00:00+00:00,MMTUSDT
2026-07-30T17:00:00+00:00,UNIUSDT
2026-07-30T19:00:00+00:00,MMTUSDT
2026-07-30T23:15:00+00:00,MMTUSDT
2026-07-31T00:30:00+00:00,MOVEUSDT
2026-07-31T02:45:00+00:00,UNIUSDT
2026-07-31T03:00:00+00:00,VANAUSDT
2026-07-31T03:30:00+00:00,ATOMUSDT
2026-07-31T03:45:00+00:00,MMTUSDT
2026-07-31T05:15:00+00:00,LAYERUSDT
2026-07-31T07:00:00+00:00,UNIUSDT
2026-07-31T07:45:00+00:00,HYPERUSDT
2026-07-31T07:45:00+00:00,REDUSDT
2026-07-31T07:45:00+00:00,SANDUSDT
2026-07-31T08:30:00+00:00,AKTUSDT
2026-07-31T09:15:00+00:00,BCHUSDT
2026-07-31T10:45:00+00:00,MMTUSDT
2026-07-31T11:00:00+00:00,INJUSDT
2026-07-31T13:45:00+00:00,LINKUSDT
2026-07-31T14:00:00+00:00,COWUSDT
2026-07-31T14:00:00+00:00,DOTUSDT
2026-07-31T15:30:00+00:00,MMTUSDT
2026-07-31T18:30:00+00:00,COWUSDT
2026-07-31T21:00:00+00:00,AAVEUSDT
2026-07-31T21:00:00+00:00,TRUMPUSDT
2026-08-01T05:15:00+00:00,UNIUSDT
2026-08-01T05:45:00+00:00,PENGUUSDT
2026-08-01T08:45:00+00:00,MIRAUSDT
2026-08-01T09:45:00+00:00,ELSAUSDT
2026-08-01T10:00:00+00:00,FILUSDT
2026-08-01T10:15:00+00:00,ENSOUSDT
2026-08-01T10:30:00+00:00,SAHARAUSDT
2026-08-01T13:00:00+00:00,AKTUSDT
2026-08-01T15:15:00+00:00,LSKUSDT
2026-08-01T18:15:00+00:00,SEIUSDT
2026-08-01T18:30:00+00:00,AAVEUSDT
2026-08-01T18:30:00+00:00,APTUSDT
2026-08-01T18:30:00+00:00,AVAXUSDT
2026-08-01T18:30:00+00:00,BIGTIMEUSDT
2026-08-01T18:30:00+00:00,ETCUSDT
2026-08-01T18:30:00+00:00,LINKUSDT
2026-08-01T18:30:00+00:00,SUIUSDT
2026-08-02T00:15:00+00:00,HYPERUSDT
2026-08-02T06:45:00+00:00,HYPERUSDT
2026-08-02T07:45:00+00:00,STEEMUSDT
2026-08-02T08:00:00+00:00,PRLUSDT
2026-08-02T10:45:00+00:00,MANTRAUSDT
2026-08-02T11:30:00+00:00,HYPERUSDT
2026-08-02T12:15:00+00:00,ELSAUSDT
2026-08-02T15:45:00+00:00,MANTRAUSDT
2026-08-02T20:00:00+00:00,ALGOUSDT
2026-08-02T22:30:00+00:00,HYPERUSDT
2026-08-03T00:15:00+00:00,GUSDT
2026-08-03T01:00:00+00:00,MANTRAUSDT
2026-08-03T04:15:00+00:00,ELSAUSDT
2026-08-03T07:15:00+00:00,SPKUSDT
2026-08-03T09:45:00+00:00,PRLUSDT
2026-08-03T14:15:00+00:00,LSKUSDT
2026-08-03T14:45:00+00:00,UNIUSDT
2026-08-03T16:15:00+00:00,ALGOUSDT
2026-08-03T16:15:00+00:00,OPENUSDT
2026-08-03T16:45:00+00:00,AKTUSDT
2026-08-03T19:30:00+00:00,ATOMUSDT
2026-08-03T22:00:00+00:00,STEEMUSDT
2026-08-03T23:30:00+00:00,AKTUSDT
2026-08-04T03:45:00+00:00,UNIUSDT
2026-08-04T04:30:00+00:00,MOVEUSDT
2026-08-04T06:45:00+00:00,CCUSDT
2026-08-04T10:30:00+00:00,ETHFIUSDT
2026-08-04T13:15:00+00:00,HBARUSDT
2026-08-04T13:15:00+00:00,SKRUSDT
2026-08-04T14:00:00+00:00,JUPUSDT
2026-08-04T15:00:00+00:00,ETHFIUSDT
2026-08-04T15:45:00+00:00,TRXUSDT
2026-08-05T00:00:00+00:00,ETHFIUSDT
2026-08-05T00:00:00+00:00,TRXUSDT
2026-08-05T00:45:00+00:00,SKRUSDT
2026-08-05T02:30:00+00:00,SIGNUSDT
2026-08-05T03:15:00+00:00,NEARUSDT
2026-08-05T04:45:00+00:00,BIOUSDT
2026-08-05T06:45:00+00:00,SKRUSDT
2026-08-05T07:30:00+00:00,ETCUSDT
2026-08-05T07:45:00+00:00,BIRBUSDT
2026-08-05T10:00:00+00:00,BIOUSDT
2026-08-05T11:45:00+00:00,SKRUSDT
2026-08-05T12:30:00+00:00,PLUMEUSDT
2026-08-05T12:45:00+00:00,BERAUSDT
2026-08-05T13:30:00+00:00,AVAXUSDT
2026-08-05T14:15:00+00:00,CCUSDT
2026-08-05T14:45:00+00:00,FFUSDT
2026-08-05T15:00:00+00:00,BIOUSDT
2026-08-05T15:15:00+00:00,SAHARAUSDT
2026-08-05T16:45:00+00:00,ZORAUSDT
2026-08-05T19:45:00+00:00,PENDLEUSDT
2026-08-05T20:15:00+00:00,CCUSDT
2026-08-06T00:00:00+00:00,BIGTIMEUSDT
2026-08-06T00:00:00+00:00,GUSDT
2026-08-06T00:15:00+00:00,AXSUSDT
2026-08-06T00:15:00+00:00,SIGNUSDT
2026-08-06T00:45:00+00:00,STEEMUSDT
2026-08-06T01:30:00+00:00,AAVEUSDT
2026-08-06T02:00:00+00:00,COWUSDT
2026-08-06T02:15:00+00:00,ATOMUSDT
